46.0 354417.2948991698212922	0.3751861486034769	-343.8332014729278967
47.0 402855.9719386210781522	0.6302065132837663	-373.7112656073371113
48.0 456399.9468417309690267	1.0323708673788623	-403.7990066605293009
49.0 515434.3953453247668222	1.6525855250279724	-433.5543110101851312
50.0 580362.0695997511502355	2.5896536737797735	-462.3059339417856677
51.0 651603.5221700784750283	3.9789507645789222	-489.2336102722720170
52.0 729597.3198080274742097	6.0031345314388371	-513.3457318047405806
53.0 814800.2485404835315421	8.9052273660844872	-533.4543279137996024
54.0 907687.5118964596185833	13.0044472765589827	-548.1470577475211030
55.0 1008752.9243913331301883	18.7152063592677145	-555.7558916982263781
56.0 1118509.1027058763429523	26.5697432337221606	-554.3221255978085082
57.0 1237487.6573390578851104	37.2449088717550723	-541.5573331512125606
58.0 1366239.3878782237879932	51.5936843616196512	-514.7998200039329504
59.0 1505334.4854192552156746	70.6820750674972089	-470.9660960673115824
60.0 1655362.7460828670300543	95.8320990877543721	-406.4968307590467589
61.0 1816933.8000121414661407	128.6716696231918036	-317.2966980542318538
62.0 1990677.3607011511921883	171.1922616189458495	-198.6674540079846452
63.0 2177243.4999951547943056	225.8153536631349141	-45.2335179451818590
64.0 2377302.9546198728494346	295.4687474830386122	149.1407510323589918
65.0 2591547.4706403389573097	383.6739904006107054	391.4429791530374700
66.0 2820690.1928189168684185	494.6462617764029233	689.6149003165689919
67.0 3065466.1064363066107035	633.4082338283518538	1052.6657812888686294
68.0 3326632.5397586193867028	805.9195813655829852	1490.7983780299744012
69.0 3604969.7359759369865060	1019.2239950961446766	2015.5487882788133902
70.0 3901281.5041026631370187	1281.6157504806035377	2639.9417182434467577
71.0 4216395.9590148888528347	1602.8280998966315565	3378.6628517809331242
72.0 4551166.3615030581131577	1994.2459914889816446	4248.2502009367281062
73.0 4906472.0699365008622408	2469.1458748813538477	5267.3065295847763991
74.0 5283219.6158668221905828	3042.9656333261314103	6456.7351798675572354
75.0 5682343.9166356958448887	3733.6079852806492454	7840.0018972545185534
76.0 6104809.6387947471812367	4561.7810272296419498	9443.4255477264105139
77.0 6551612.7268864130601287	5551.3799451906579634	11296.5009537112855469
78.0 7023782.1128679169341922	6729.9143060385695208	13432.2574482550280663
79.0 7522381.6221805932000279	8128.9857527509857391	15887.6571643453116849
80.0 8048512.0931653138250113	9784.8213709288575046	18704.0375437124894233
81.0 8603313.7271932773292065	11738.8684682838375011	21927.6030728917212400
82.0 9187968.6875123940408230	14038.4570147076374269	25609.9718405438325135
83.0 9803703.9653898440301418	16737.5365281688282266	29808.7831665670128132
84.0 10451794.5326541885733604	19897.4947606563655427	34588.3732887041478534
85.0 11133566.8001887667924166	23588.0661377406031534	40020.5269154194975272
86.0 11850402.4022941235452890	27888.3385333454571082	46185.3133750280248933
87.0 12603742.3271025605499744	32887.8676154105050955	53172.0171215622904128
88.0 13395091.4133815187960863	38687.9086745730091934	61080.1735100305959349
89.0 14226023.2340850401669741	45402.7765418217604747	70020.7220407450658968
90.0 15098185.3868915271013975	53161.3449057318066480	80117.2907087094208691
91.0 16013305.2116804923862219	62108.6970470345695503	91507.6266948282136582
92.0 16973195.9544352404773235	72407.9407074501796160	104345.1904170289344620
93.0 17979763.3963956944644451	84242.2004879938322119	118800.9319374264596263
94.0 19035012.9664013460278511	97816.8018136333703296	135065.2709133839234710
95.0 20141057.3532495871186256	113361.6610872601595474	153350.3037008431856520
96.0 21300124.6335214041173458	131133.8971638416696806	173892.2638821519212797
97.0 22514566.9286831542849541	151420.6796786314516794	196954.2654090215219185
98.0 23786869.6033409237861633	174542.3300301550189033	222829.3607298490533140
99.0 25119661.0142856501042843	200855.6909130449348595	251843.9497090331278741
100.0 26515722.8174114078283310	230757.7801758683344815	284361.5788304401212372
101.0 27978000.8366988971829414	264689.7443971512257122	320787.1740816062083468
102.0 29509616.4962294176220894	303141.1268748887814581	361571.7549858444835991
103.0 31113878.8126132078468800	346654.4636504188529216	407217.6814084704383276
104.0 32794296.9412892609834671	395830.2196695116581395	458284.4888822009088472
105.0 34554593.2658713087439537	451332.0751481846091338	515395.3720971885486506
106.0 36398717.0150903910398483	513892.5695781962131150	579244.3796187252737582
107.0 38330858.3869207799434662	584319.1074919786769897	650604.3854695437476039
108.0 40355463.1541985124349594	663500.3260190560249612	730335.9044332574121654
109.0 42477247.7204619944095612	752412.8193130781874061	819396.8171168041881174
110.0 44701214.5889000594615936	852128.2090171927120537	918853.0670113316737115
111.0 47032668.2012161612510681	963820.5429746380541474	1029890.3837636881507933
112.0 49477231.0969515144824982	1088773.9962964404840022	1153827.0729349034372717
113.0 52040860.3374038338661194	1228390.8395950575359166	1292127.8904689159244299
114.0 54729864.1318016201257706	1384199.6286246059462428	1446418.9870017147623003
115.0 57550918.5968905836343765	1557863.5577013690490276	1618503.8592182490974665
116.0 60511084.5746633931994438	1751188.9061106373555958	1810380.1777653412427753
117.0 63617824.4266632050275803	1966133.4922763449139893	2024257.2674715376924723
118.0 66879018.7172353193163872	2204815.0348679856397212	2262573.8877297537401319
119.0 70302982.6923566609621048	2469519.3033961248584092	2528015.7888937462121248
120.0 73898482.4553564339876175	2762707.9234275501221418	2823532.2919961106963456
121.0 77674750.7360465973615646	3087025.6836419790051877	3152350.8391909571364522
122.0 81641502.1456047296524048	3445307.1739569026976824	3517988.0738366013392806
123.0 85808947.8061255961656570	3840582.5663715298287570	3924255.5128310541622341
124.0 90187809.2411433011293411	4276082.3336402531713247	4375257.2503783134743571
125.0 94789331.4117693156003952	4755240.6861073467880487	4875376.3649205369874835
126.0 99625294.7824477255344391	5281697.4948528800159693	5429245.7807355029508471
127.0 104708026.3008155375719070	5859298.4606484603136778	6041698.2713052183389664
128.0 110050409.1778273135423660	6492093.2841139324009418	6717689.1231371806934476
129.0 115665891.3572455346584320	7184331.5939681492745876	7462183.8005856182426214
130.0 121568492.5678402632474899	7940456.3984571825712919	8280001.9433784279972315
131.0 127772809.8572414070367813	8765094.8409649562090635	9175608.4945523981004953
132.0 134294021.5133297443389893	9663046.0654091350734234	10152843.1772921849042177
133.0 141147889.2873723506927490	10639266.0310767516493797	11214581.6141361687332392
134.0 148350758.8427332937717438	11698849.1605900563299656	12362326.0498159155249596
135.0 155919558.3639110922813416	12847006.7589146997779608	13595732.0247918553650379
136.0 163871795.2727683186531067	14089042.2055203765630722	14912090.5742563083767891
137.0 172225551.0120418965816498	15430322.9952833838760853	16305804.2925990521907806
138.0 180999473.8704397976398468	16876249.7852414399385452	17767919.4514728076756001
139.0 190212769.8386705815792084	18432222.6920500583946705	19285802.6378146074712276
140.0 199885191.5015047788619995	20103605.1765345744788647	20843073.1372273191809654
141.0 210037024.9871782660484314	21895685.9441106431186199	22419911.7029358744621277
142.0 220689075.0119926929473877	23813639.3796020820736885	23993849.7191296406090260
143.0 231862648.0745841264724731	25862485.1182969734072685	25541088.2204249873757362
144.0 243579533.8708113431930542	28047047.4279293715953827	27038299.5192065164446831
145.0 255861985.0163621306419373	30371915.1346387080848217	28464736.6753312125802040
146.0 268732695.1797022223472595	32841402.8660654723644257	29804349.3239256814122200
147.0 282214775.7427670955657959	35459514.4033043608069420	31047525.2235455624759197
148.0 296331731.1204761862754822	38229908.9279070496559143	32192089.9504289776086807
149.0 311107432.8826967477798462	41155870.9189227968454361	33243320.5437765680253506
150.0 326566092.8333461284637451	44240284.3976451903581619	34212937.2338708266615868
151.0 342732235.2108584046363831	47485612.1351207494735718	35117266.0511600151658058
152.0 359630668.1820559501647949	50893880.3316894248127937	35974937.7588098570704460
153.0 377286454.8074203133583069	54466669.1522394195199013	36804552.5249181762337685
154.0 395724883.6599010825157166	58205109.3599473834037781	37622687.9788931310176849
155.0 414971439.2814154028892517	62109885.1404011845588684	38442495.8951013758778572
156.0 435051772.6614291667938232	66181243.0531183779239655	39272974.1673190370202065
157.0 455991671.9200867414474487	70419006.8947750180959702	40118864.2156784608960152
158.0 477817033.3746526241302490	74822598.1140376776456833	40981036.1817634403705597
159.0 500553833.1623821258544922	79391061.2873547971248627	41857189.2110795974731445
160.0 524228099.5855903029441833	84123094.0532524287700653	42742700.6060868129134178
161.0 548865886.3357169628143311	89017080.8133806437253952	43631488.9492081552743912
162.0 574493246.7427556514739990	94071129.4443444609642029	44516797.1160843223333359
163.0 601136209.1846545934677124	99283110.2264918982982635	45391840.6972233429551125
164.0 628820753.7785104513168335	104650696.1842944324016571	46250299.9103231430053711
165.0 657572790.4616229534149170	110171404.0464811027050018	47086656.6091211885213852
166.0 687418138.5560609102249146	115842635.0703879296779633	47896392.8305477350950241
167.0 718382507.8954720497131348	121661715.0309123545885086	48676075.0022053346037865
168.0 750491481.5777299404144287	127625932.7462877631187439	49423350.3294277861714363
169.0 783770500.3916913270950317	133732576.5965509265661240	50136880.7834761962294579
170.0 818244848.9513136148452759	139978968.5819129645824432	50816236.9860945045948029
171.0 853939643.5554732084274292	146362495.5632435083389282	51461770.2325623258948326
172.0 890879821.7775993347167969	152880637.4218567907810211	52074476.6796202883124352
173.0 929090133.7754669189453125	159530991.9675063192844391	52655863.8095263540744781
174.0 968595135.2986730337142944	166311296.5093025863170624	53207825.9174278080463409
175.0 1009419182.3591736555099487	173219446.0820821523666382	53732532.6549335345625877
176.0 1051586427.5193583965301514	180253508.3891482651233673	54232332.5854644179344177
177.0 1095120817.7420699596405029	187411735.5803830921649933	54709672.2057261988520622
178.0 1140046093.7380964756011963	194692573.0321764349937439	55167029.8711567297577858
179.0 1186385790.7390208244323730	202094665.3325257599353790	55606863.4277755916118622
180.0 1234163240.6166706085205078	209616859.7015258371829987	56031570.0102842673659325
181.0 1283401575.2650597095489502	217258207.0950460433959961	56443456.3316082209348679
182.0 1334123731.1563940048217773	225017961.2486535310745239	56844717.7977969273924828
183.0 1386352454.9796466827392578	232895575.9208639264106750	57237424.8799985200166702
184.0 1440110310.2679870128631592	240890700.5907284617424011	57623515.3264613151550293
185.0 1495419684.9203426837921143	249003174.8557337820529938	58004790.9716665819287300
186.0 1552302799.5221765041351318	257233021.7630799710750580	58382918.0785457491874695
187.0 1610781716.3712573051452637	265580440.2916362285614014	58759430.3219358026981354
188.0 1670878349.1156513690948486	274045797.1841465830802917	59135733.6808287352323532
189.0 1732614472.9134585857391357	282629618.3103717565536499	59513112.6449383720755577
190.0 1796011735.0264451503753662	291332579.7224838137626648	59892737.2651935294270515
191.0 1861091665.7631912231445312	300155498.5447297692298889	60275670.6790975034236908
192.0 1927875689.6911675930023193	309099323.8205949664115906	60662876.8283310905098915
193.0 1996385137.0411887168884277	318165127.4227704405784607	61055228.1567814946174622
194.0 2066641255.2322707176208496	327354095.1144115328788757	61453513.1333153024315834
195.0 2138665220.4495558738708496	336667517.8346229195594788	61858443.4902923479676247
196.0 2212478149.2127356529235840	346106783.2669414877891541	62270661.1034855619072914
197.0 2288101109.8774428367614746	355673367.7368319034576416	62690744.4677681401371956
198.0 2365555134.0169157981872559	365368828.4728803038597107	63119214.7438348159193993
199.0 2444861227.6362099647521973	375194796.2564152479171753	63556541.3673501536250114
200.0 2526040382.1760802268981934	385152968.4756550192832947	64003147.2237792313098907
201.0 2609113585.2685170173645020	395245102.5930811166763306	64459413.4003335088491440
202.0 2694101831.2103271484375000	405473010.0284871459007263	64925683.5326820313930511
203.0 2781026131.1257600784301758	415838550.4549403786659241	65402267.7677051126956940
204.0 2869907522.7933979034423828	426343626.5006243586540222	65889446.3657671660184860
205.0 2960767080.1164379119873047	436990178.8461024761199951	66387472.9672748520970345
206.0 3053625922.2196140289306641	447780181.7038426399230957	66896577.5483878627419472
207.0 3148505222.1590976715087891	458715638.6648038029670715	67416969.0905448794364929
208.0 3245426215.2354044914245605	469798578.8953849077224731	67948837.9874891340732574
209.0 3344410206.9024634361267090	481031053.6670256257057190	68492358.2125200629234314
210.0 3445478580.2683467864990234	492415133.2001352310180664	69047689.2673375010490417
211.0 3548652803.1862945556640625	503952903.8037435412406921	69614977.9325460791587830
212.0 3653954434.9366860389709473	515646465.2922666668891907	70194359.8382845968008041
213.0 3761405132.5027155876159668	527497928.6610099673271179	70785960.8722677677869797
214.0 3871026656.4446449279785156	539509414.0024229288101196	71389898.4408896863460541
215.0 3982840876.3787274360656738	551683048.6456713676452637	72006282.5979068279266357
216.0 4096869776.0688815116882324	564020965.5027338266372681	72635217.0537943840026855
217.0 4213135458.1399731636047363	576525301.6049621105194092	73276800.0777323246002197
218.0 4331660148.4229040145874023	589198196.8148189783096313	73931125.3031755536794662
219.0 4452466199.9425668716430664	602041792.6983176469802856	74598282.4466447830200195
220.0 4575576096.5604066848754883	615058231.5445220470428467	75278357.9488435238599777
221.0 4701012456.2838582992553711	628249655.5192909240722656	75971435.5459425598382950
222.0 4828798034.2557344436645508	641618205.9412720203399658	76677596.7783108800649643
223.0 4958955725.4363698959350586	655166022.6689633131027222	77396921.4432181417942047
224.0 5091508566.9922227859497070	668895243.5884354114532471	78129487.9973454177379608
225.0 5226479740.4042377471923828	682808004.1920633316040039	78875373.9143062084913254
226.0 5363892573.3095922470092773	696906437.2393367290496826	79634656.0019891560077667
227.0 5503770541.0903224945068359	711192672.4915089607238770	80407410.6838666796684265
228.0 5646137268.2221250534057617	725668836.5124868154525757	81193714.2481561303138733
229.0 5791016529.3966598510742188	740337052.5289852619171143	81993643.0681691169738770
230.0 5938432250.4302577972412109	755199440.3435381650924683	82807273.7969356924295425
231.0 6088408508.9716224670410156	770258116.2945086956024170	83634683.5388602465391159
232.0 6240969535.0211429595947266	785515193.2577301263809204	84475950.0008362233638763
233.0 6396139711.2735795974731445	800972780.6848911046981812	85331151.6250225901603699
234.0 6553943573.2959861755371094	816632984.6742104291915894	86200367.7052581906318665
235.0 6714405809.5519924163818359	832497908.0693442821502686	87083678.4888651072978973
236.0 6877551261.2833366394042969	848569650.5828472375869751	87981165.2654655128717422
237.0 7043404922.2591152191162109	864850308.9408582448959351	88892910.4441417604684830
238.0 7211991938.4026756286621094	881341977.0459837913513184	89818997.6202875822782516
239.0 7383337607.3057298660278320	898046746.1556591987609863	90759511.6332560032606125
240.0 7557467377.6389055252075195	914966705.0735243558883667	91714538.6157905608415604
241.0 7734406848.4672975540161133	932103940.3516030311584473	92684166.0361773818731308
242.0 7914181768.4793071746826172	949460536.5012983083724976	93668482.7339529544115067
243.0 8096818035.1366949081420898	967038576.2114150524139404	94667578.9498440325260162
244.0 8282341693.7532205581665039	984840140.5716212987899780	95681546.3506127446889877
245.0 8470778936.5088424682617188	1002867309.2999165058135986	96710478.0494159907102585
246.0 8662156101.4062175750732422	1021122160.9728456735610962	97754468.6221505552530289
247.0 8856499671.1755180358886719	1039606773.2573249340057373	98813614.1202948987483978
248.0 9053836272.1337184906005859	1058323223.1430864334106445	99888012.0806421339511871
249.0 9254192673.0037136077880859	1077273587.1748604774475098	100977761.5322995185852051
250.0 9457595783.6982860565185547	1096459941.6835165023803711	102082963.0012923032045364
251.0 9664072654.0740871429443359	1115884363.0154912471771240	103203718.5130599141120911
252.0 9873650472.6597557067871094	1135548927.7599058151245117	104340131.5931430906057358
253.0 10086356565.3627338409423828	1155455712.9728665351867676	105492307.2662311941385269
254.0 10302218394.1584377288818359	1175606796.3984973430633545	106660352.0538776963949203
255.0 10521263555.7655391693115234	1196004256.6863396167755127	107844373.9709800779819489
256.0 10743519780.3106594085693359	1216650173.6047871112823486	109044482.5212417393922806
257.0 10969014929.9857196807861328	1237546628.2502939701080322	110260788.6917892396450043
258.0 11197776997.7006473541259766	1258695703.2521369457244873	111493404.9470094740390778
259.0 11429834105.7342967987060547	1280099482.9725420475006104	112742445.2217703461647034
260.0 11665214504.3858528137207031	1301760053.7020449638366699	114008024.9141542166471481
261.0 11903946570.6290988922119141	1323679503.8499665260314941	115290260.8777329027652740
262.0 12146058806.7715549468994141	1345859924.1299300193786621	116589271.4135254174470901
263.0 12391579839.1202678680419922	1368303407.7403638362884521	117905176.2616809606552124
264.0 12640538416.6562423706054688	1391012050.5399599075317383	119238096.5929727852344513
265.0 12892963409.7187309265136719	1413987951.2180798053741455	120588155.0001296848058701
266.0 13148883808.7010307312011719	1437233211.4601225852966309	121955475.4890985488891602
267.0 13408328722.7589321136474609	1460749936.1078674793243408	123340183.4702473431825638
268.0 13671327378.5331134796142578	1484540233.3148453235626221	124742405.7495561540126801
269.0 13937909118.8862838745117188	1508606214.6967809200286865	126162270.5198538154363632
270.0 14208103401.6562042236328125	1532949995.4771726131439209	127599907.3520853817462921
271.0 14481939798.4251976013183594	1557573694.6280808448791504	129055447.1866907775402069
272.0 14759447993.3071441650390625	1582479435.0062012672424316	130529022.3250534236431122
273.0 15040657781.7521858215332031	1607669343.4843163490295410	132020766.4211110919713974
274.0 15325599069.3700199127197266	1633145551.0782072544097900	133530814.4730734080076218
275.0 15614301870.7721881866455078	1658910193.0691292285919189	135059302.8153166472911835
276.0 15906796308.4334316253662109	1684965409.1219499111175537	136606369.1104367077350616
277.0 16203112611.5729694366455078	1711313343.3990507125854492	138172152.3414793014526367
278.0 16503281115.0555000305175781	1737956144.6700935363769531	139756792.8043448328971863
279.0 16807332258.3123874664306641	1764895966.4177730083465576	141360432.1004010140895844
280.0 17115296584.2830734252929688	1792134966.9396426677703857	142983213.1292784512042999
281.0 17427204738.3768310546875000	1819675309.4461398124694824	144625280.0818707644939423
282.0 17743087467.4551086425781250	1847519162.1549134254455566	146286778.4335277080535889
283.0 18062975618.8340568542480469	1875668698.3815531730651855	147967854.9374767839908600
284.0 18386900139.3077812194824219	1904126096.6268467903137207	149668657.6184096336364746
285.0 18714892074.1918716430664062	1932893540.6606523990631104	151389335.7663135826587677
286.0 19046982566.3871841430664062	1961973219.6025114059448242	153130039.9304842352867126
287.0 19383202855.4639892578125000	1991367327.9990882873535156	154890921.9137465059757233
288.0 19723584276.7660903930664062	2021078065.8985555171966553	156672134.7668848633766174
289.0 20068158260.5350646972656250	2051107638.9220123291015625	158473832.7832559049129486
290.0 20416956331.0540390014648438	2081458258.3320508003234863	160296171.4936217069625854
291.0 20770010105.8111915588378906	2112132141.0985531806945801	162139307.6611661016941071
292.0 21127351294.6827239990234375	2143131509.9618258476257324	164003399.2766962647438049
293.0 21489011699.1348381042480469	2174458593.4931597709655762	165888605.5540492534637451
294.0 21855023211.4447479248046875	2206115626.1529088020324707	167795086.9256727099418640
295.0 22225417813.9403419494628906	2238104848.3461747169494629	169723005.0383920371532440
296.0 22600227578.2583160400390625	2270428506.4761900901794434	171672522.7493607997894287
297.0 22979484664.6205406188964844	2303088852.9954771995544434	173643804.1221730113029480
298.0 23363221321.1283035278320312	2336088146.4548659324645996	175637014.4231637716293335
299.0 23751469883.0741348266601562	2369428651.5504627227783203	177652320.1178676187992096
300.0 24144262772.2711791992187500	2403112639.1686277389526367	179689888.8676362931728363
301.0 24541632496.3995208740234375	2437142386.4290518760681152	181749889.5264330804347992
302.0 24943611648.3693656921386719	2471520176.7260046005249023	183832492.1377609372138977
303.0 25350232905.7008247375488281	2506248299.7678122520446777	185937867.9317662119865417
304.0 25761529029.9197616577148438	2541329051.6146526336669922	188066189.3224705755710602
305.0 26177532865.9697189331054688	2576764734.7147150039672852	190217629.9051617085933685
306.0 26598277341.6395187377929688	2612557657.9388060569763184	192392364.4539160728454590
307.0 27023795467.0062446594238281	2648710136.6134505271911621	194590568.9192609190940857
308.0 27454120333.8931007385253906	2685224492.5525512695312500	196812420.4259772598743439
309.0 27889285115.3423538208007812	2722103054.0876750946044922	199058097.2710202932357788
310.0 28329323065.1026077270507812	2759348156.0970025062561035	201327778.9215748310089111
311.0 28774267517.1303710937500000	2796962140.0330109596252441	203621646.0132293403148651
312.0 29224151885.1056022644042969	2834947353.9489412307739258	205939880.3482745289802551
313.0 29679009661.9607009887695312	2873306152.5240888595581055	208282664.8941104114055634
314.0 30138874419.4232444763183594	2912040897.0879731178283691	210650183.7817686200141907
315.0 30603779807.5715675354003906	2951153955.6434407234191895	213042622.3045531213283539
316.0 31073759554.4032936096191406	2990647702.8887300491333008	215460166.9167710840702057
317.0 31548847465.4164085388183594	3030524520.2385520935058594	217903005.2325803637504578
318.0 32029077423.2026062011718750	3070786795.8442311286926270	220371326.0249319672584534
319.0 32514483387.0528068542480469	3111436924.6129326820373535	222865319.2246099412441254
320.0 33005099392.5743675231933594	3152477308.2260298728942871	225385175.9193657338619232
321.0 33500959551.3199005126953125	3193910355.1566433906555176	227931088.3531447350978851
322.0 34002098050.4272651672363281	3235738480.6863780021667480	230503249.9254024624824524
323.0 34508549152.2707214355468750	3277964106.9213104248046875	233101855.1905069053173065
324.0 35020347194.1229171752929688	3320589662.8072423934936523	235727099.8572226464748383
325.0 35537526587.8273391723632812	3363617584.1442623138427734	238379180.7882772386074066
326.0 36060121819.4810180664062500	3407050313.6006402969360352	241058296.0000101029872894
327.0 36588167449.1276702880859375	3450890300.7260880470275879	243764644.6620916128158569
328.0 37121698110.4603576660156250	3495140001.9644122123718262	246498427.0973198413848877
329.0 37660748510.5339660644531250	3539801880.6655821800231934	249259844.7814910709857941
330.0 38205353429.4870834350585938	3584878407.0972442626953125	252049100.3433363437652588
331.0 38755547720.2732238769531250	3630372058.4557027816772461	254866397.5645284652709961
332.0 39311366308.4009246826171875	3676285318.8764019012451172	257711941.3797491788864136
333.0 39872844191.6825714111328125	3722620679.4439096450805664	260585937.8768335878849030
334.0 40440016439.9920578002929688	3769380638.2014470100402832	263488594.2969574928283691
335.0 41012918195.0308837890625000	3816567700.1599726676940918	266420119.0348997712135315
336.0 41591584670.1020507812500000	3864184377.3068447113037109	269380721.6393543481826782
337.0 42176051149.8925399780273438	3912233188.6140742301940918	272370612.8133048415184021
338.0 42766352990.2630767822265625	3960716660.0462059974670410	275390004.4144467711448669
339.0 43362525618.0462265014648438	4009637324.5678114891052246	278439109.4556705951690674
340.0 43964604530.8511199951171875	4058997722.1506505012512207	281518142.1055861711502075
341.0 44572625296.8763732910156250	4108800399.7804846763610840	284627317.6891101598739624
342.0 45186623554.7292861938476562	4159047911.4635725021362305	287766852.6880867481231689
343.0 45806635013.2528533935546875	4209742818.2328667640686035	290936964.7419680356979370
344.0 46432695451.3587265014648438	4260887688.1539058685302734	294137872.6485313773155212
345.0 47064840717.8674774169921875	4312485096.3304424285888672	297369796.3646484613418579
346.0 47703106731.3550415039062500	4364537624.9097995758056641	300632957.0070877671241760
347.0 48347529480.0055084228515625	4417047863.0879688262939453	303927576.8533652424812317
348.0 48998145021.4700775146484375	4470018407.1144752502441406	307253879.3426334857940674
349.0 49654989482.7320632934570312	4523451860.2970094680786133	310612089.0766081213951111
350.0 50318099059.9778289794921875	4577350833.0058393478393555	314002431.8205402493476868
351.0 50987510018.4733581542968750	4631717942.6780090332031250	317425134.5042074918746948
352.0 51663258692.4464340209960938	4686555813.8213500976562500	320880425.2229605317115784
353.0 52345381484.9743881225585938	4741867078.0182819366455078	324368533.2387913465499878
354.0 53033914867.8770523071289062	4797654373.9294519424438477	327889688.9814446568489075
355.0 53728895381.6150283813476562	4853920347.2971897125244141	331444124.0495456457138062
356.0 54430359635.1926956176757812	4910667650.9488058090209961	335032071.2117822170257568
357.0 55138344306.0667266845703125	4967898944.7997188568115234	338653764.4080947041511536
358.0 55852886140.0589675903320312	5025616895.8564481735229492	342309438.7509124279022217
359.0 56574021951.2740325927734375	5083824178.2194547653198242	345999330.5264106988906860
360.0 57301788622.0218505859375000	5142523473.0858478546142578	349723677.1957936882972717
361.0 58036223102.7443542480468750	5201717468.7519750595092773	353482717.3966121673583984
362.0 58777362411.9464340209960938	5261408860.6158580780029297	357276690.9441030025482178
363.0 59525243636.1314849853515625	5321600351.1795425415039062	361105838.8325498700141907
364.0 60279903929.7408676147460938	5382294650.0513238906860352	364970403.2366783022880554
365.0 61041380515.0975570678710938	5443494473.9478569030761719	368870627.5130670666694641
366.0 61809710682.3533859252929688	5505202546.6961870193481445	372806756.2015820145606995
367.0 62584931789.4405136108398438	5567421599.2356548309326172	376779035.0268421173095703
368.0 63367081262.0264663696289062	5630154369.6197404861450195	380787710.8996931314468384
369.0 64156196593.4726333618164062	5693403603.0177927017211914	384833031.9187179803848267
370.0 64952315344.7967224121093750	5757172051.7166891098022461	388915247.3717510104179382
371.0 65755475144.6382141113281250	5821462475.1224203109741211	393034607.7374307513237000
372.0 66565713689.2274169921875000	5886277639.7615814208984375	397191364.6867542862892151
373.0 67383068742.3578338623046875	5951620319.2828111648559570	401385771.0846571326255798
374.0 68207578135.3615341186523438	6017493294.4581480026245117	405618080.9916253089904785
375.0 69039279767.0876312255859375	6083899353.1843290328979492	409888549.6652964353561401
376.0 69878211603.8840942382812500	6150841290.4840240478515625	414197433.5621047616004944
377.0 70724411679.5821380615234375	6218321908.5070075988769531	418544990.3389260768890381
378.0 71577918095.4833526611328125	6286344016.5312843322753906	422931478.8547483682632446
379.0 72438769020.3503875732421875	6354910430.9641389846801758	427357159.1723521947860718
380.0 73307002690.3990783691406250	6424023975.3431720733642578	431822292.5600098371505737
381.0 74182657409.2945709228515625	6493687480.3372526168823242	436327141.4931975603103638
382.0 75065771548.1489562988281250	6563903783.7474298477172852	440871969.6563234329223633
